"","franchID","yearID","W","WAR","source"
"1623","HOU",1973,82,28.1,"Baseball Reference"
"1624","KCR",1973,88,31.9,"Baseball Reference"
"1625","LAD",1973,95,45,"Baseball Reference"
"1626","MIN",1973,81,40.3,"Baseball Reference"
"1627","MIL",1973,74,29.4,"Baseball Reference"
"1628","WSN",1973,79,NA,"Baseball Reference"
"1629","NYY",1973,80,39.5,"Baseball Reference"
"1630","NYM",1973,82,35,"Baseball Reference"
"1631","OAK",1973,94,45.8,"Baseball Reference"
"1632","PHI",1973,71,21.1,"Baseball Reference"
"1633","PIT",1973,80,30,"Baseball Reference"
"1634","SDP",1973,60,10.8,"Baseball Reference"
"1635","SFG",1973,88,39.2,"Baseball Reference"
"1636","STL",1973,81,34.5,"Baseball Reference"
"1637","TEX",1973,57,12.1,"Baseball Reference"
"1638","ATL",1974,88,42.4,"Baseball Reference"
"1639","BAL",1974,91,41.6,"Baseball Reference"
"1640","BOS",1974,84,37.9,"Baseball Reference"
"1641","ANA",1974,68,NA,"Baseball Reference"
"1642","CHW",1974,80,35.3,"Baseball Reference"
"1643","CHC",1974,66,18.2,"Baseball Reference"
"1644","CIN",1974,98,44.1,"Baseball Reference"
"1645","CLE",1974,77,28.2,"Baseball Reference"
"1646","DET",1974,72,20.1,"Baseball Reference"
"1647","HOU",1974,81,34.9,"Baseball Reference"
"1648","KCR",1974,77,38.7,"Baseball Reference"
"1649","LAD",1974,102,52.8,"Baseball Reference"
"1650","MIN",1974,82,41.7,"Baseball Reference"
"1651","MIL",1974,76,31.9,"Baseball Reference"
"1652","WSN",1974,79,NA,"Baseball Reference"
"1653","NYY",1974,89,40.1,"Baseball Reference"
"1654","NYM",1974,71,26.5,"Baseball Reference"
"1655","OAK",1974,90,46.8,"Baseball Reference"
"1656","PHI",1974,80,24.1,"Baseball Reference"
"1657","PIT",1974,88,40,"Baseball Reference"
"1658","SDP",1974,60,0.6,"Baseball Reference"
"1659","SFG",1974,72,21.4,"Baseball Reference"
"1660","STL",1974,86,36.6,"Baseball Reference"
"1661","TEX",1974,84,37.6,"Baseball Reference"
"1662","ATL",1975,67,14.2,"Baseball Reference"
"1663","BAL",1975,90,49.4,"Baseball Reference"
"1664","BOS",1975,95,41,"Baseball Reference"
"1665","ANA",1975,72,NA,"Baseball Reference"
"1666","CHW",1975,75,36.3,"Baseball Reference"
"1667","CHC",1975,75,18.1,"Baseball Reference"
"1668","CIN",1975,108,51.8,"Baseball Reference"
"1669","CLE",1975,79,34.3,"Baseball Reference"
"1670","DET",1975,57,13.9,"Baseball Reference"
"1671","HOU",1975,64,23,"Baseball Reference"
"1672","KCR",1975,91,44.7,"Baseball Reference"
"1673","LAD",1975,88,46,"Baseball Reference"
"1674","MIN",1975,76,33.7,"Baseball Reference"
"1675","MIL",1975,68,19.9,"Baseball Reference"
"1676","WSN",1975,75,NA,"Baseball Reference"
"1677","NYY",1975,83,45.1,"Baseball Reference"
"1678","NYM",1975,82,33.1,"Baseball Reference"
"1679","OAK",1975,98,49.4,"Baseball Reference"
"1680","PHI",1975,86,35.8,"Baseball Reference"
"1681","PIT",1975,92,46.1,"Baseball Reference"
"1682","SDP",1975,71,21.2,"Baseball Reference"
"1683","SFG",1975,80,31.9,"Baseball Reference"
"1684","STL",1975,82,32.4,"Baseball Reference"
"1685","TEX",1975,79,32.4,"Baseball Reference"
"1686","ATL",1976,70,21.5,"Baseball Reference"
"1687","BAL",1976,88,39.2,"Baseball Reference"
"1688","BOS",1976,83,41,"Baseball Reference"
"1689","ANA",1976,76,NA,"Baseball Reference"
"1690","CHW",1976,64,22,"Baseball Reference"
"1691","CHC",1976,75,19.7,"Baseball Reference"
"1692","CIN",1976,102,54.1,"Baseball Reference"
"1693","CLE",1976,81,36,"Baseball Reference"
"1694","DET",1976,74,30.2,"Baseball Reference"
"1695","HOU",1976,80,29,"Baseball Reference"
"1696","KCR",1976,90,43.3,"Baseball Reference"
"1697","LAD",1976,92,39.8,"Baseball Reference"
"1698","MIN",1976,85,36.8,"Baseball Reference"
"1699","MIL",1976,66,25.6,"Baseball Reference"
"1700","WSN",1976,55,NA,"Baseball Reference"
"1701","NYY",1976,97,52.8,"Baseball Reference"
"1702","NYM",1976,86,42.4,"Baseball Reference"
"1703","OAK",1976,87,43.7,"Baseball Reference"
"1704","PHI",1976,101,49,"Baseball Reference"
"1705","PIT",1976,92,35.7,"Baseball Reference"
"1706","SDP",1976,73,23.2,"Baseball Reference"
"1707","SFG",1976,74,21.7,"Baseball Reference"
"1708","STL",1976,72,26.4,"Baseball Reference"
"1709","TEX",1976,76,32.3,"Baseball Reference"
"1710","ATL",1977,61,10.8,"Baseball Reference"
"1711","BAL",1977,97,40.9,"Baseball Reference"
"1712","BOS",1977,97,49.1,"Baseball Reference"
"1713","ANA",1977,74,NA,"Baseball Reference"
"1714","CHW",1977,90,42.3,"Baseball Reference"
"1715","CHC",1977,81,31.4,"Baseball Reference"
"1716","CIN",1977,88,38.8,"Baseball Reference"
"1717","CLE",1977,71,30.1,"Baseball Reference"
"1718","DET",1977,74,31.8,"Baseball Reference"
"1719","HOU",1977,81,35,"Baseball Reference"
"1720","KCR",1977,102,51.2,"Baseball Reference"
"1721","LAD",1977,98,51.1,"Baseball Reference"
"1722","MIN",1977,84,38.6,"Baseball Reference"
"1723","MIL",1977,67,23.6,"Baseball Reference"
"1724","WSN",1977,75,NA,"Baseball Reference"
"1725","NYY",1977,100,53.5,"Baseball Reference"
"1726","NYM",1977,64,22.7,"Baseball Reference"
"1727","OAK",1977,63,20.2,"Baseball Reference"
"1728","PHI",1977,101,43.9,"Baseball Reference"
"1729","PIT",1977,96,42.1,"Baseball Reference"
"1730","SDP",1977,69,17.6,"Baseball Reference"
"1731","SEA",1977,64,15,"Baseball Reference"
"1732","SFG",1977,75,27,"Baseball Reference"
"1733","STL",1977,83,27.7,"Baseball Reference"
"1734","TEX",1977,94,49.4,"Baseball Reference"
"1735","TOR",1977,54,15.3,"Baseball Reference"
"1736","ATL",1978,69,18.3,"Baseball Reference"
"1737","BAL",1978,90,40.5,"Baseball Reference"
"1738","BOS",1978,99,50.9,"Baseball Reference"
"1739","ANA",1978,87,NA,"Baseball Reference"
"1740","CHW",1978,71,22.1,"Baseball Reference"
"1741","CHC",1978,79,25.7,"Baseball Reference"
"1742","CIN",1978,92,32.6,"Baseball Reference"
"1743","CLE",1978,69,31.3,"Baseball Reference"
"1744","DET",1978,86,45.2,"Baseball Reference"
"1745","HOU",1978,74,27.9,"Baseball Reference"
"1746","KCR",1978,92,43.3,"Baseball Reference"
"1747","LAD",1978,95,49.8,"Baseball Reference"
"1748","MIN",1978,73,39.3,"Baseball Reference"
"1749","MIL",1978,93,52.5,"Baseball Reference"
"1750","WSN",1978,76,NA,"Baseball Reference"
"1751","NYY",1978,100,50.5,"Baseball Reference"
"1752","NYM",1978,66,22,"Baseball Reference"
"1753","OAK",1978,69,19.2,"Baseball Reference"
"1754","PHI",1978,90,41.8,"Baseball Reference"
"1755","PIT",1978,88,33,"Baseball Reference"
"1756","SDP",1978,84,32.9,"Baseball Reference"
"1757","SEA",1978,56,9,"Baseball Reference"
"1758","SFG",1978,89,36,"Baseball Reference"
"1759","STL",1978,69,20.4,"Baseball Reference"
"1760","TEX",1978,87,39.8,"Baseball Reference"
"1761","TOR",1978,59,16.4,"Baseball Reference"
"1762","ATL",1979,66,20.7,"Baseball Reference"
"1763","BAL",1979,102,52,"Baseball Reference"
"1764","BOS",1979,91,49.1,"Baseball Reference"
"1765","ANA",1979,88,NA,"Baseball Reference"
"1766","CHW",1979,73,33.7,"Baseball Reference"
"1767","CHC",1979,80,36.1,"Baseball Reference"
"1768","CIN",1979,90,38.9,"Baseball Reference"
"1769","CLE",1979,81,30.8,"Baseball Reference"
"1770","DET",1979,85,37.5,"Baseball Reference"
"1771","HOU",1979,89,34.9,"Baseball Reference"
"1772","KCR",1979,85,36.4,"Baseball Reference"
"1773","LAD",1979,79,30.7,"Baseball Reference"
"1774","MIN",1979,82,40.7,"Baseball Reference"
"1775","MIL",1979,95,47.6,"Baseball Reference"
"1776","WSN",1979,95,NA,"Baseball Reference"
"1777","NYY",1979,89,36.5,"Baseball Reference"
"1778","NYM",1979,63,22.5,"Baseball Reference"
"1779","OAK",1979,54,4.8,"Baseball Reference"
"1780","PHI",1979,84,30.3,"Baseball Reference"
"1781","PIT",1979,98,47.2,"Baseball Reference"
"1782","SDP",1979,68,21.8,"Baseball Reference"
"1783","SEA",1979,67,28.4,"Baseball Reference"
"1784","SFG",1979,71,20.6,"Baseball Reference"
"1785","STL",1979,86,35.8,"Baseball Reference"
"1786","TEX",1979,83,41.9,"Baseball Reference"
"1787","TOR",1979,53,9.6,"Baseball Reference"
"1788","ATL",1980,81,27.2,"Baseball Reference"
"1789","BAL",1980,100,48.8,"Baseball Reference"
"1790","BOS",1980,83,35.5,"Baseball Reference"
"1791","ANA",1980,65,NA,"Baseball Reference"
"1792","CHW",1980,70,21.3,"Baseball Reference"
"1793","CHC",1980,64,23.4,"Baseball Reference"
"1794","CIN",1980,89,34,"Baseball Reference"
"1795","CLE",1980,79,28.4,"Baseball Reference"
"1796","DET",1980,84,36.6,"Baseball Reference"
"1797","HOU",1980,93,42.2,"Baseball Reference"
"1798","KCR",1980,97,45.3,"Baseball Reference"
"1799","LAD",1980,92,43.4,"Baseball Reference"
"1800","MIN",1980,77,27.9,"Baseball Reference"
"1801","MIL",1980,86,45.2,"Baseball Reference"
"1802","WSN",1980,90,NA,"Baseball Reference"
"1803","NYY",1980,103,47.6,"Baseball Reference"
"1804","NYM",1980,67,21.5,"Baseball Reference"
"1805","OAK",1980,83,40.9,"Baseball Reference"
"1806","PHI",1980,91,44.5,"Baseball Reference"
"1807","PIT",1980,83,36.6,"Baseball Reference"
"1808","SDP",1980,73,32.7,"Baseball Reference"
"1809","SEA",1980,59,13.8,"Baseball Reference"
"1810","SFG",1980,75,27.1,"Baseball Reference"
"1811","STL",1980,74,30.9,"Baseball Reference"
"1812","TEX",1980,76,33,"Baseball Reference"
"1813","TOR",1980,67,22.4,"Baseball Reference"
"1814","ATL",1981,50,19,"Baseball Reference"
"1815","BAL",1981,59,22.2,"Baseball Reference"
"1816","BOS",1981,59,25.3,"Baseball Reference"
"1817","ANA",1981,51,NA,"Baseball Reference"
"1818","CHW",1981,54,27.1,"Baseball Reference"
"1819","CHC",1981,38,7.3,"Baseball Reference"
"1820","CIN",1981,66,24.6,"Baseball Reference"
"1821","CLE",1981,52,22,"Baseball Reference"
"1822","DET",1981,60,26.5,"Baseball Reference"
"1823","HOU",1981,61,31.1,"Baseball Reference"
"1824","KCR",1981,50,24,"Baseball Reference"
"1825","LAD",1981,63,34.3,"Baseball Reference"
"1826","MIN",1981,41,10,"Baseball Reference"
"1827","MIL",1981,62,21.4,"Baseball Reference"
"1828","WSN",1981,60,NA,"Baseball Reference"
"1829","NYY",1981,59,32.9,"Baseball Reference"
"1830","NYM",1981,41,15.9,"Baseball Reference"
"1831","OAK",1981,64,27.5,"Baseball Reference"
"1832","PHI",1981,59,24.2,"Baseball Reference"
"1833","PIT",1981,46,20.1,"Baseball Reference"
"1834","SDP",1981,41,15.6,"Baseball Reference"
"1835","SEA",1981,44,13.6,"Baseball Reference"
"1836","SFG",1981,56,24.7,"Baseball Reference"
"1837","STL",1981,59,23.8,"Baseball Reference"
"1838","TEX",1981,57,25.2,"Baseball Reference"
"1839","TOR",1981,37,7.6,"Baseball Reference"
"1840","ATL",1982,89,34.1,"Baseball Reference"
"1841","BAL",1982,94,41.5,"Baseball Reference"
"1842","BOS",1982,89,38.2,"Baseball Reference"
"1843","ANA",1982,93,NA,"Baseball Reference"
"1844","CHW",1982,87,38.9,"Baseball Reference"
"1845","CHC",1982,73,27.2,"Baseball Reference"
"1846","CIN",1982,61,28.5,"Baseball Reference"
"1847","CLE",1982,78,34.3,"Baseball Reference"
"1848","DET",1982,83,36.2,"Baseball Reference"
"1849","HOU",1982,77,28.2,"Baseball Reference"
"1850","KCR",1982,90,39.6,"Baseball Reference"
"1851","LAD",1982,88,45.9,"Baseball Reference"
"1852","MIN",1982,60,15.4,"Baseball Reference"
"1853","MIL",1982,95,46.9,"Baseball Reference"
"1854","WSN",1982,86,NA,"Baseball Reference"
"1855","NYY",1982,79,35.4,"Baseball Reference"
"1856","NYM",1982,65,21.1,"Baseball Reference"
"1857","OAK",1982,68,15.4,"Baseball Reference"
"1858","PHI",1982,89,31,"Baseball Reference"
"1859","PIT",1982,84,38.6,"Baseball Reference"
"1860","SDP",1982,81,29.5,"Baseball Reference"
"1861","SEA",1982,76,31.9,"Baseball Reference"
"1862","SFG",1982,87,34,"Baseball Reference"
"1863","STL",1982,92,40.5,"Baseball Reference"
"1864","TEX",1982,64,16.7,"Baseball Reference"
"1865","TOR",1982,78,29.4,"Baseball Reference"
"1866","ATL",1983,88,43.1,"Baseball Reference"
